,Created At,Likes,Location,Name,Retweet,Tweet,Tweet_cleaned,_id,id,party,hashtags
48,2019-03-28 09:37:06,0,"Al Rayyan, Qatar",حيدر فراز,0,"RT @anghadhundal: Got this SMS today:

Your A/C XXXXX699631 Credited INR 72,000.00 on 26/03/19 -Deposit by transfer from INDIAN NATIONAL CO…",Got this SMS today Your A C XXXXX699631 Credited INR 72 000 00 on 26 03 19 Deposit by transfer from INDIAN NATIONAL CO,5c9c95f15c284c7a04966bc8,1111200530045562881,congress,[]
49,2019-03-28 09:37:06,0,"Lonely Mountain, Middle Earth",Dr Antagonist,0,RT @OMGno2trump: How the hell do you claim total vindication while also working overtime to keep the report secret?  This is the intellectu…,How the hell do you claim total vindication while also working overtime to keep the report secret This is the intellectu,5c9c95f25c284c7a04966bc9,1111200530443980800,congress,[]
50,2019-03-28 09:37:06,0,"New Delhi, India",Chowkidaar Chor Hai.,0,"The bjp shatruu today join the Congress party in the presence of national president of Congress party Shri Rahul Gandhi jiii........
Fekuuuu sahab ss bolna k chaainoo aaya hai .......jai jai Congress
Welcome https://t.co/mfB4g7CNhE",The bjp shatruu today joined the Congress party in the Congress party in the presence of national president of Rahul Gandhi jiii Fekuuuu sahab ss bolna ke chaainoo aaya hai jai jai Congress Welcome,5c9c95f35c284c7a04966bca,1111200530452369409,congress,[]
51,2019-03-28 09:37:06,0,Bangalore,Chowkidar 👀 Subhajit Sen🌼™,0,"No better way to call the bluff of Congress and their Chamchaas 😁👎
#CongressMuktBharat #FakePromises #ModiFor2019 https://t.co/ODgHof13xH",No better way to call the bluff of Congress and their Chamchaas #CongressMuktBharat #FakePromises #ModiFor2019,5c9c95f45c284c7a04966bcb,1111200532218011650,congress,"['CongressMuktBharat', 'FakePromises', 'ModiFor2019']"
53,2019-03-28 09:37:07,0,"Winter Park, FL",MB,0,RT @resistandgrow: Defund everything.   Defund everything they are trying to steal - block Ivanka’s $100 million. https://t.co/amKUKl0AA2,Defund everything Defund everything they are trying to steal block Ivanka s 100 million,5c9c95f65c284c7a04966bcd,1111200535426854912,congress,[]
56,2019-03-28 09:37:07,0,"New Delhi, India",Sameer Dua,0,"RT @pragsrats: Within 5yrs of Modi Govt, Congress has been able to think of plans to give money to the poor. Surely our economy has gone mu…",Within 5yrs of Modi Govt Congress has been able to think of plans to give money to the poor Surely our economy has gone mu,5c9c95f95c284c7a04966bd0,1111200537368821760,congress,[]
57,2019-03-28 09:37:08,0,"Kolkata, India",Chowkidar Bhadralok,0,RT @iAnkurSingh: Ticket dene se Lagbhag mana kar diya? https://t.co/9SwdSnL5Op,Ticket dene se Lagbhag mana kar diya,5c9c95fa5c284c7a04966bd1,1111200538270392321,congress,[]
58,2019-03-28 09:37:08,0,,Vinay Rautiya,0,"RT @SirJadeja: ""Congress denied permission to DRDO for #MissionShakti in 2012. When proposal was given to Modi and NSA Ajit Doval they gave…",Congress denied permission to DRDO for #MissionShakti in 2012 When proposal was given to Modi and NSA Ajit Doval they gave,5c9c95fb5c284c7a04966bd2,1111200539348332544,congress,['MissionShakti']
60,2019-03-28 09:37:09,0,,MD🇮🇳,0,RT @OpIndia_com: Congress campaigner in Puducherry makes transphobic slur against Kiran Bedi https://t.co/H92WBrEsmL,Congress campaigner in Puducherry makes transphobic slur against Kiran Bedi,5c9c95fd5c284c7a04966bd4,1111200542641082369,congress,[]
62,2019-03-28 09:37:09,0,india,Chowkidar Srishti,0,Lagbhag fir Mana hogya 🤨🤔😂🤣,Lagbhag fir Mana hogya,5c9c96005c284c7a04966bd7,1111200544075497478,congress,[]
63,2019-03-28 09:37:09,0,பரமக்குடி ,தாவீதுச்சோழன்,0,RT @nakkheeranweb: 2011 ஆம் ஆண்டிலேயே செயற்கைக் கோளை தாக்கி செயலிழக்கச் செய்யும் முயற்சியில் இந்திய விஞ்ஞானிகள் வெற்றிபெற்றுள்ளனர். அந்த வெ…,Indian scientists have succeeded in trying to disrupt the satellite in 2011 That wa,5c9c96015c284c7a04966bd8,1111200544293449728,congress,[]
64,2019-03-28 09:37:10,0,Delhi,Niharika Singh,0,RT @NupurSharmaBJP: वैगयानिक सच बोल दिए तो भक्त हो गए? तो फिर सेना पर सवाल उठाने वाले व आतंकवादियों को इज़्ज़त देने वाले देशद्रोही होंगे।…,Speaking the Vaijianic Truth became a devotee Then those who question the army and respect the terrorists will be traitors,5c9c96025c284c7a04966bd9,1111200548173185024,congress,[]
65,2019-03-28 09:37:10,0,,Donald Naumann,0,The crisis is we have too many nut jobs in Congress like. AOC,The crisis is we have too many nut jobs in Congress like AOC,5c9c96035c284c7a04966bda,1111200550190792704,congress,[]
66,2019-03-28 09:37:11,0,भारत,AKHLAK @KHAN,0,RT @bainjal: https://t.co/Ye6wSp7MiT this Surya seems to be a sterling choice in Shah’s Bjp,this Surya seems to be a sterling choice in Shah s Bjp,5c9c96045c284c7a04966bdb,1111200550765248512,congress,[]
68,2019-03-28 09:37:11,0,,P Enblom,0,RT @AARPadvocates: Big drug companies don't see us as people. They see us as profits. It's time for Congress to stand up for Americans and…,Big drug companies don t see us as people They see us as profits It s time for Congress to stand up for Americans and,5c9c96065c284c7a04966bdd,1111200551050625025,congress,[]
70,2019-03-28 09:37:11,0,,I Support #NyayForIndia,0,@tara65kumar16 Congress jeetegi,tara65kumar16 Congress jeetegi,5c9c96085c284c7a04966bdf,1111200551394598912,congress,[]
71,2019-03-28 09:37:11,0,"Dehradun, India",Azad Ali,0,"अब तो अंतरिक्ष से भी आवाज़ आने लगी है कि
""चौकीदार ही चोर है""

#ModiScamCentury",Now there is a sound from the space that The watchman is the thief #ModiScamCentury,5c9c96095c284c7a04966be0,1111200552380055554,congress,['ModiScamCentury']
73,2019-03-28 09:37:11,0,,Somya,0,"RT @hallagullaboy: 70 saal
Congress
Maa-Beta
Damaad
Pakistan
A for Apple
B for Boy
C for Cat
D for Dog

Kya tuchiya aadmi hai yaar 🤦‍♂️🤦‍♂️",70 saal Congress Maa Beta Damaad Pakistan A for Apple B for Boy C for Cat D for Dog Kya tuchiya aadmi hai yaar,5c9c960b5c284c7a04966be2,1111200553739173888,congress,[]
75,2019-03-28 09:37:12,0,,Shail,0,"RT @RenukaJain6: Just thinking 

Indira Gandhi assassination few months before elections, when was set to lose. Rajeev Gandhi won on sympat…",Just thinking Indira Gandhi assassination few months before elections when was set to lose Rajeev Gandhi won on sympat,5c9c960e5c284c7a04966be5,1111200555093970945,congress,[]
76,2019-03-28 09:37:12,0,,चौकीदार  Sulabh Krishnan,0,"RT @DrGPradhan: INPUT

A BJP Jaichand wants to fight election from Raibareily against Sonia Gandhi as an independent.

This will cut Hindu…",INPUT A BJP Jaichand wants to fight election from Raibareily against Sonia Gandhi as an independent This will cut Hindu,5c9c960f5c284c7a04966be6,1111200556599701504,congress,[]
77,2019-03-28 09:37:12,0,,Chowkidar - Patel,0,"RT @rishibagree: Congress Slogan
 
1947 Garibi Hatao
1952 "" 
1957 ""
1962 ""
1967 ""
1971 ""
1980 ""
1984 "" 
1991 ""
2004 ""
2009 ""
2014 ""

55+ yr…",Ratings Rishibagari Congress Slogan 1947 was poverty 1952 1957 1962 1967 1971 1980 1984 1991 2004 2009 2014 55 years,5c9c96105c284c7a04966be7,1111200557459398656,congress,[]
78,2019-03-28 09:37:12,0,"Hounslow, London",BhuvanagiriNaveen_TRS,0,"Big Shock to Congress,Tdp  | Senior Leaders &amp; Mla's Joining in TRS #ZeroCongress
తెలంగాణలో కాంగ్రెస్, టీడీపీకి షాక్‌ల మీద షాక్‌లు
వరుసగా రాజీనామాలు చేస్తున్న నేతలు
టీఆర్ఎస్‌లోకి కాంగ్రెస్ ఎమ్మెల్యేలు
క్యూ కడుతున్న టీడీపీ నాయకులు 💐✊@RaoKavitha @KTRTRS @trsharish @MPsantoshtrs https://t.co/l0Jm5dqjO6",Big Shock to Congress Tdp Senior Leaders amp Mla s Joining in TRS #ZeroCongress RaoKavitha KTRTRS trsharish MPsantoshtrs,5c9c96115c284c7a04966be8,1111200556754845697,congress,['ZeroCongress']
79,2019-03-28 09:37:13,0,"Bengaluru, India",Chowkidar Sadananda Shetty N P,0,"RT @ShefVaidya: From corruption to crony capitalism, from casteism to nepotism, from dynastic politics to minority appeasement, every socia…",From corruption to crony capitalism from casteism to nepotism from dynastic politics to minority appeasement every socia,5c9c96125c284c7a04966be9,1111200559002902528,congress,[]
80,2019-03-28 09:37:13,0,"Brisbane, Queensland",క్రిష్ణ భార్గవ్,0,"RT @AskAnshul: Goa church: Avoid voting pseudo-nationalists

Earlier:

Mizoram Church: Don't vote BJP

Nagaland Church: Poll is Trishul Vs…",Goa church Avoid voting pseudo nationalists Earlier Mizoram Church Don t vote BJP Nagaland Church Poll is Trishul Vs,5c9c96135c284c7a04966bea,1111200560235986945,congress,[]
82,2019-03-28 09:37:13,0,,Chowkidar Dr Praveen,0,"@snsachinnandu He had a press meet at 2pm, accused centre of biased approach towards Congress and JDs",snsachinnandu He had a press meet at 2pm accused centre of biased approach towards Congress and JDs,5c9c96165c284c7a04966bed,1111200561989214208,congress,[]
83,2019-03-28 09:37:14,0,New Delhi,Rita 🇮🇳,0,"RT @Indira19240204: Telling commentary on the state of governance at the time. No one knew what was happening, everyone was busy filling th…",Telling commentary on the state of governance at the time No one knew what was happening everyone was busy filling th,5c9c96175c284c7a04966bee,1111200563931176960,congress,[]
84,2019-03-28 09:37:14,0,,RAJAN,0,"RT @ThinkersPad: What did Congress do when they were in Power?

Rafale Purchase = No Decision
ASAT = No Decision
Nuke Tests = No Decision
S…",What did Congress do when they were in Power Rafale Purchase No Decision ASAT No Decision Nuke Tests No Decision S,5c9c96185c284c7a04966bef,1111200563700482048,congress,[]
85,2019-03-28 09:37:15,0,"Jabalpur ,india",sumit singh,0,RT @delhichatter: Pappu to shatru: Aapke saath ek chota sa prank hua hai udhar camera ki taraf dekh kar haath hila dijiye 🤣🤣🤣🤣🤣 https://t.c…,Pappu to shatru Aapke saath ek chota sa prank hua hai udhar camera ki taraf dekh kar haath hila dijiye,5c9c96195c284c7a04966bf0,1111200567479685120,congress,[]
86,2019-03-28 09:37:14,0,"Los Angeles, CA",Christopher S Cluney ThaHardstMuthaFucaEva2BusANut,0,.:\\#X3 #democracy #Day2Day1nSociety #SurenoAryano #liberty #News #USA #LAPD #LASD #Clippers #Japan #Asia #World #UK #Sweden #russia #music #Korea #XiJinping #china #HongKong #sports #popular #Dems #EU #Australia #marijuana #Congress #SUR #UNHCR #Lakers #FBR #Resistance #BlueWave,#X3 #democracy #Day2Day1nSociety #SurenoAryano #liberty #News #USA #LAPD #LASD #Clippers #Japan #Asia #World #UK #Sweden #russia #music #Korea #XiJinping #china #HongKong #sports #popular #Dems #EU #Australia #marijuana #Congress #SUR #UNHCR #Lakers #FBR #Resistance #BlueWave,5c9c961a5c284c7a04966bf1,1111200567177572353,congress,"['X3', 'democracy', 'Day2Day1nSociety', 'SurenoAryano', 'liberty', 'News', 'USA', 'LAPD', 'LASD', 'Clippers', 'Japan', 'Asia', 'World', 'UK', 'Sweden', 'russia', 'music', 'Korea', 'XiJinping', 'china', 'HongKong', 'sports', 'popular', 'Dems', 'EU', 'Australia', 'marijuana', 'Congress', 'SUR', 'UNHCR', 'Lakers', 'FBR', 'Resistance', 'BlueWave']"
87,2019-03-28 09:37:15,0,India,Chowkidar Ramesh Ramanujan,0,"ASAT TEST BY COUNTRIES / YEARS

USA- 1958

RUSSIA- 1961

CHINA- 2007

INDIA- 2019

USA - INDIA  = 61 YEARS 

INDIAN NATIONAL CONGRESS RULED India FOR 60+ YEARS 

கூட்டி கழிச்சி பாருங்க கணக்கு சரியா தான் வரும்",ASAT TEST BY COUNTRIES YEARS USA 1958 RUSSIA 1961 CHINA 2007 INDIA 2019 USA INDIA 61 YEARS INDIAN NATIONAL CONGRESS RULED India FOR 60 YEARS Look over the go and see if the account is okay,5c9c961b5c284c7a04966bf2,1111200567500640257,congress,[]
88,2019-03-28 09:37:15,0,,I Support #NyayForIndia,0,"RT @KPCCPresident: BJP leaders including @BSYBJP openly offer bribes to the tune of crores to poach ruling party MLAs,  and the I-T departm…",BJP leaders including BSYBJP openly offer bribes to the tune of crores to poach ruling party MLAs and the I T departm,5c9c961c5c284c7a04966bf3,1111200567878172672,congress,[]
89,2019-03-28 09:37:15,0,,Amit Dhyani 🇮🇳,0,@JhaSanjay Looks like Congress has planned to turn India into Venezuela,JhaSanjay Looks like Congress has planned to turn India into Venezuela,5c9c961d5c284c7a04966bf4,1111200568251502592,congress,[]
90,2019-03-28 09:37:15,0,"Tosham, Haryana, India",Vikas Sharma,0,"RT Modern_Webz ""#RT officekiran: Getting a standing ovation by the US Congress is a proud moment for any leader, but unfortunately this leader thinks himself to be the be-all-end-all of standing ovations! Showing the mirror of reality to this false p… https://t.co/HFlgbyUpAG""",RT Modern Webz #RT officekiran Getting a standing ovation by the US Congress is a proud moment for any leader but unfortunately this leader thinks himself to be the be all end all of standing ovations Showing the mirror of reality to this false p,5c9c961e5c284c7a04966bf5,1111200568985509888,congress,['RT']
92,2019-03-28 09:37:15,0,"New Delhi, India",Chowkidaar Chor Hai.,0,RT @UmairAh36050800: The bjp shatruu today join the Congress party in the presence of national president of Congress party Shri Rahul Gandh…,The bjp shatruu today join the Congress party in the presence of national president of Congress party Shri Rahul Gandh,5c9c96205c284c7a04966bf7,1111200569455202304,congress,[]
